method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
POST,/comment.php?aid=,comment=1&name=<your name here>&phpaction=echo $_POST[comment];&Submit=Submit%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20,1,0,1,2,9,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/_mmServerScripts/MMHTTPDB.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/search.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/-1%20or%2037%3d0/color-printer/3/,,0,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/comment.php?aid=1%22%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20&pid=5,,2,1,1,0,5,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/artists.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/comment.php,comment=1%22%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20&name=%3cyour%20name%20here%3e&phpaction=echo%20%24_POST%5bcomment%5d%3b&Submit=Submit,2,1,1,0,8,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infocateg.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/plugins/php_speedy_wp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/cart.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/showxml.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20-1/,,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/vuln.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20-1.html,,0,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/params.php?aaaa/=1&p=1%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20,,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/sendcommand.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/search.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/params.php?p=valid%22%3dsleep%284%29%3d%22&pp=12,,0,2,0,1,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/params.php?aaaa/=1&p=-1%27%20or%20%2770%27%3d%270,,4,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-3.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/comment.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/index.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/_mmServerScripts/MMHTTPDB.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/sendFeedback,cfile=comments.txt&comments=1%27%20and%20sleep%284%29%3d%27&email_addr=3137%20Laguna%20Street&name=fwfvqiwg&subject=1&submit=Submit,2,0,0,1,4,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/_mmServerScripts/MMHTTPDB.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/cart.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/phpinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/cart.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/product.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/sendFeedback,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/guestbook.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infocateg.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/guestbook.php,name=anonymous%20user&submit=add%2520message&text=1,0,0,0,0,1,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-2.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/vuln.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-2.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/sendFeedback,cfile=comments.txt&comments=1&email_addr=-1%22%20or%20%2234%22%3d%2234&name=fwfvqiwg&subject=1&submit=Submit,0,4,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/redir.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/guestbook.php,name=1%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20,0,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/util/serverStatusCheckService.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/index.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/index.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-1/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/cart.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/default.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infotitle.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/survey_questions.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infocateg.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-1.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/redir.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/doSubscribe,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infotitle.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/color-printer/3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-1.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/comment.php?aid=,comment=1&name=%3cyour%20name%20here%3e%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&phpaction=echo $_POST[comment];&Submit=Submit,1,0,1,2,9,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/inspire,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20-1/,,0,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/index.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/unsigned/functions/js/shortcode-generator/preview-shortcode-external.php?shortcode=%5Btwitter_follow%20username=%22acunetix%22%5D,,0,2,0,0,1,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/color-printer/3%20and%20sleep%284%29%20/,,0,0,0,1,3,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/search.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infoartist.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/params.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct%27%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20-1/,,3,0,1,0,5,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/rate.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/_mmServerScripts/MMHTTPDB.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/index.jsp?content=personal_loans.htm%22%3dsleep%284%29%3d%22,,0,2,0,1,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/guestbook.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-1/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/index.bak,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php?id=1,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-1/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/util/serverStatusCheckService.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/color-printer/3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/details.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/util/serverStatusCheckService.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-2.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/showxml.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-3.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php?file=.%2fpictures%2f4.jpg%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20,,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-3.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/comment.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/phpinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-1/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/rate.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/plugins/backwpup,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/default.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/bold-news/functions/js/shortcode-generator/preview-shortcode-external.php?shortcode=%5Btwitter_follow%20username=%22acunetix%22%5D,,0,2,0,0,1,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/guestbook.php,name=anonymous%2520user%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&submit=add%20message&text=1,1,0,1,2,7,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infotitle.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/showxml.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/search.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/_mmServerScripts/MMHTTPDB.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/vuln.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/artists.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/comment.php,comment=1&name=%253cyour%2520name%2520here%253e%27%3bselect%20pg_sleep%284%29%3b%20--%20&phpaction=echo%20%24_POST%5bcomment%5d%3b&Submit=Submit,1,0,1,1,4,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/params.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-3.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/survey_questions.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php?artist=3&cat=-1%20or%2064-62%20%3d%202,,0,0,0,0,4,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infoartist.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/search.jsp?query=1%27%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20,,3,0,1,0,5,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infocateg.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/guestbook.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/userinfo.php,pass=acUn3t1x%27%20and%20sleep%284%29%3d%27&uname=okolfbst,2,0,0,1,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php?id=-1%20or%2063%3d0,,0,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/doLogin,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/params.php?aaaa%2f=1%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20,,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-3.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/plugins/upm-polls,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-1.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/product.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/userinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/index.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/secured/newuser.php,signup=1%22%20and%20sleep%284%29%3d%22,0,2,0,1,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-2.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/sendFeedback,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/survey_questions.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/digitalfarm,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/guestbook.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
